Nr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
03/22/23 03:00,0.525752,0.45286100000000001,0.31465100000000001,0.42663800000000002,0.39137899999999998,0.24299999999999999,0.254,0.28999999999999998,0.27900000000000003,0.45300000000000001,0.24399999999999999,0.38300000000000001,0.48144999999999999,0.69599999999999995,1.046,0.504,0.46700000000000003,,0.33466000000000001,0.13506000000000001,,0.64112000000000002,0.49614999999999998,0.80101999999999995,0.36057,0.34079999999999999,0.69299999999999995,0.34,0.74575400000000003,0.86,0.52307000000000003,0.39692,0.28699999999999998,,0.61560999999999999,0.90515999999999996,0.306116,0.363736,1.1359999999999999,0.51619000000000004,0.61002999999999996,0.45790999999999998,0.42903999999999998,0.76180999999999999,0.64451000000000003,0.5524,0.61363000000000001,0.338451,0.28609800000000002,0.25974000000000003,0.41749999999999998,0.37289,,0.31589,0.18401000000000001,0.20519999999999999
03/22/23 04:00,0.47897200000000001,0.46648400000000001,0.302458,0.43549500000000002,0.40857900000000003,0.23300000000000001,0.27,0.29399999999999998,0.26500000000000001,0.42199999999999999,0.245,0.48399999999999999,0.4304,0.60299999999999998,0.97399999999999998,0.51400000000000001,0.436,,0.36692999999999998,0.12186,,0.63668999999999998,0.55925999999999998,0.56742999999999999,0.3075,0.31111,0.49299999999999999,0.34699999999999998,0.62650300000000003,0.752,0.62719999999999998,0.39915,0.22900000000000001,,0.61355000000000004,0.86355999999999999,0.28016799999999997,0.35293999999999998,0.95899999999999996,0.45891999999999999,0.60999000000000003,0.45706000000000002,0.47481000000000001,0.73470000000000002,0.73704000000000003,0.57279999999999998,0.71721999999999997,0.32392900000000002,0.30302400000000002,0.243838,0.35441,0.38229999999999997,,0.31064000000000003,0.16705999999999999,0.19924
03/22/23 05:00,0.44887899999999997,0.53548499999999999,0.29591699999999999,0.45288299999999998,0.41460799999999998,0.24399999999999999,0.26700000000000002,0.30199999999999999,0.23699999999999999,0.35099999999999998,0.26,0.47599999999999998,0.44235000000000002,0.46700000000000003,0.77400000000000002,0.504,0.38400000000000001,,0.39393,0.11448,,0.64280000000000004,0.58057999999999998,0.59409999999999996,0.29899999999999999,0.31773000000000001,0.44800000000000001,0.371,0.52225200000000005,0.70299999999999996,0.66805000000000003,0.42686000000000002,0.191,,0.65498000000000001,0.71228999999999998,0.26243499999999997,0.35334900000000002,0.69499999999999995,0.52422000000000002,0.54513999999999996,0.50741000000000003,0.44975999999999999,0.74968999999999997,0.75077000000000005,0.55128999999999995,0.81632000000000005,0.33321499999999998,0.29578399999999999,0.25818099999999999,0.35019,0.39595000000000002,,0.31508999999999998,0.16502,0.19696
03/22/23 06:00,0.38270500000000002,0.56997200000000003,0.30919099999999999,0.69055,0.440801,0.32400000000000001,0.372,0.41399999999999998,0.254,0.35199999999999998,0.27200000000000002,0.52300000000000002,0.36830000000000002,0.59899999999999998,0.68,0.52600000000000002,0.39,,0.36593999999999999,0.13542000000000001,,0.88073999999999997,0.64429999999999998,0.62639999999999996,0.33143,0.30329,0.432,0.378,0.49500100000000002,0.73099999999999998,0.74856999999999996,0.47328999999999999,0.188,,0.63792000000000004,0.58260000000000001,0.26990500000000001,0.35742800000000002,1.0580000000000001,0.47599999999999998,0.48504000000000003,0.55440999999999996,0.50353000000000003,0.81118000000000001,0.77298999999999995,0.56081000000000003,0.90630999999999995,0.353464,0.31584899999999999,0.27827800000000003,0.35421000000000002,0.46568999999999999,,0.32623999999999997,0.19167000000000001,0.22634000000000001
03/22/23 07:00,0.38177699999999998,0.70267599999999997,0.334727,0.84134100000000001,0.52679299999999996,0.40100000000000002,0.36799999999999999,0.47399999999999998,0.27900000000000003,0.40400000000000003,0.28899999999999998,0.53200000000000003,0.46325,0.69299999999999995,0.59499999999999997,0.52300000000000002,0.46300000000000002,,0.3508,0.12889,,0.99795999999999996,0.64627000000000001,0.68437999999999999,0.31197999999999998,0.29400999999999999,0.47299999999999998,0.375,0.57375100000000001,0.77500000000000002,0.78959000000000001,0.58067000000000002,0.25600000000000001,,0.56982999999999995,0.44385999999999998,0.30801200000000001,0.364205,1.139,0.44014999999999999,0.53942000000000001,0.56925999999999999,0.69355,0.73653000000000002,0.59972000000000003,0.58087999999999995,0.95784000000000002,0.41173399999999999,0.37640099999999999,0.28834700000000002,0.37908999999999998,0.46134999999999998,,0.34849000000000002,0.18132999999999999,0.26484999999999997
03/22/23 08:00,0.50842299999999996,0.73103200000000002,0.32042599999999999,0.82697299999999996,0.55476400000000003,0.442,0.35899999999999999,0.39200000000000002,0.311,0.47599999999999998,0.312,0.54200000000000004,0.43120000000000003,0.83099999999999996,0.86599999999999999,0.56799999999999995,0.499,,0.37062,0.1181,,0.90349000000000002,0.61445000000000005,0.755,0.31952000000000003,0.30368000000000001,0.47199999999999998,0.377,0.47549999999999998,0.81799999999999995,0.76163000000000003,0.64888000000000001,0.34599999999999997,,0.55962999999999996,0.34408,0.34648000000000001,0.43581799999999998,0.86599999999999999,0.36571999999999999,0.68574999999999997,0.50856999999999997,0.80281000000000002,0.65003999999999995,0.62273999999999996,0.64202999999999999,0.92657,0.402055,0.39256799999999997,0.308363,0.40825,0.42519000000000001,,0.32077,0.20856,0.28998000000000002
03/22/23 09:00,0.38460299999999997,0.49232999999999999,0.31656800000000002,0.64320999999999995,0.49427300000000002,0.34699999999999998,0.48299999999999998,0.36699999999999999,0.314,0.53600000000000003,0.28399999999999997,0.56399999999999995,0.23815,0.66400000000000003,0.47799999999999998,0.56799999999999995,0.52300000000000002,,0.35038999999999998,0.10576000000000001,,0.82154000000000005,0.44352000000000003,0.47132000000000002,0.34242,0.28215000000000001,0.47,0.378,0.373249,0.67300000000000004,0.62133000000000005,0.56369999999999998,0.27100000000000002,,0.48253000000000001,0.37098999999999999,0.31381700000000001,0.39375599999999999,0.78600000000000003,0.34110000000000001,0.62334000000000001,0.48300999999999999,0.71484999999999999,0.80018999999999996,0.50873999999999997,0.61404000000000003,0.64510999999999996,0.42390800000000001,0.38397599999999998,0.30868600000000002,0.37506,0.42642000000000002,,0.30471999999999999,0.17277000000000001,0.27321000000000001
03/22/23 10:00,0.28246500000000002,0.33413199999999998,0.28349800000000003,0.54647800000000002,0.38711800000000002,0.33700000000000002,0.503,0.33100000000000002,0.28100000000000003,0.54700000000000004,0.26100000000000001,0.35799999999999998,0.1361,0.65400000000000003,0.43099999999999999,0.57499999999999996,0.47699999999999998,,0.31933,0.11910999999999999,,0.73006000000000004,0.34016999999999997,0.38390000000000002,0.32119999999999999,0.24920999999999999,0.35799999999999998,0.42699999999999999,0.318998,0.57599999999999996,0.46640999999999999,0.43685000000000002,0.2,,0.41666999999999998,0.36198999999999998,0.27926400000000001,0.42341899999999999,0.71499999999999997,,0.48525000000000001,0.39233000000000001,0.59104000000000001,0.33167000000000002,0.42847000000000002,0.45728999999999997,0.88614000000000004,0.35587099999999999,0.40530100000000002,0.31170199999999998,0.36373,0.37807000000000002,,0.27587,0.16397999999999999,0.23919000000000001
03/22/23 11:00,0.23378599999999999,0.33459899999999998,0.28908,0.508189,0.32083699999999998,0.30099999999999999,0.63800000000000001,0.32300000000000001,0.24,0.502,0.248,0.26100000000000001,0.14005000000000001,0.53500000000000003,0.42699999999999999,0.54100000000000004,0.42899999999999999,,0.31779000000000002,0.10824,,0.69920000000000004,0.29319000000000001,0.35893999999999998,0.31719000000000003,0.23469000000000001,0.317,0.34399999999999997,0.281748,0.54300000000000004,0.37997999999999998,0.35277999999999998,0.192,,0.38916000000000001,0.32623999999999997,0.256716,0.42696699999999999,0.64900000000000002,,0.40516000000000002,0.34832999999999997,0.47071000000000002,0.25646000000000002,0.25441000000000003,0.41881000000000002,0.53778999999999999,0.37836500000000001,0.38940900000000001,0.34385900000000003,0.35586000000000001,0.34959000000000001,,0.26566000000000001,0.15509999999999999,0.23493
03/22/23 12:00,0.21038000000000001,0.30120999999999998,0.28955799999999998,0.49489100000000003,0.305892,0.28599999999999998,0.54600000000000004,0.34100000000000003,0.20399999999999999,0.36899999999999999,0.23400000000000001,0.73799999999999999,0.11700000000000001,0.53,0.434,0.52500000000000002,0.40600000000000003,,0.31362000000000001,0.11254,,0.64732000000000001,0.25518000000000002,0.33778000000000002,0.28125,0.20380999999999999,0.28999999999999998,0.38600000000000001,0.26749699999999998,0.51900000000000002,0.30079,0.32197999999999999,0.187,,0.36323,0.31430999999999998,0.24141000000000001,0.40039999999999998,0.64,,0.39339000000000002,0.32394000000000001,0.51095000000000002,0.21637000000000001,0.23358999999999999,0.32911000000000001,0.26069999999999999,0.403476,0.39930399999999999,0.34986899999999999,0.29824000000000001,0.33661000000000002,,0.25180000000000002,0.14621000000000001,0.23125000000000001
03/22/23 01:00,0.20421,0.29691800000000002,0.28110800000000002,0.46906799999999998,0.30799300000000002,0.26300000000000001,0.60299999999999998,0.33200000000000002,0.215,0.32,0.224,0.224,0.11395,0.438,0.40699999999999997,0.497,0.38200000000000001,,0.31497000000000003,9.8000000000000004E-2,,0.51322999999999996,0.19728999999999999,0.33671000000000001,0.26202999999999999,0.19675999999999999,0.26300000000000001,0.36399999999999999,0.24524599999999999,0.54400000000000004,0.21815000000000001,0.21521999999999999,0.2,,0.33701999999999999,0.29254000000000002,0.25685000000000002,0.36299300000000001,0.63500000000000001,,0.32346999999999998,0.36093999999999998,0.39213999999999999,0.22922999999999999,0.19248000000000001,0.25897999999999999,0.23773,0.40338600000000002,0.41111700000000001,0.33575199999999999,0.28582000000000002,0.33711999999999998,,0.24407999999999999,0.14104,0.24579999999999999
03/22/23 02:00,0.20805100000000001,0.27134000000000003,0.27059100000000003,0.45504099999999997,0.305174,0.28199999999999997,0.63200000000000001,0.317,0.20799999999999999,0.36699999999999999,0.23100000000000001,0.23300000000000001,0.1229,0.442,0.39600000000000002,0.51200000000000001,0.38700000000000001,,0.28432000000000002,0.11144999999999999,,0.5494,0.23849999999999999,0.31892999999999999,0.27012000000000003,0.20488000000000001,0.248,0.33100000000000002,0.24199599999999999,0.56399999999999995,0.19134000000000001,0.19375000000000001,0.249,,0.30624000000000001,0.25718000000000002,0.24260399999999999,0.34162300000000001,0.61199999999999999,0.28223999999999999,0.32995999999999998,0.24116000000000001,0.30993999999999999,0.22251000000000001,0.17923,0.22886000000000001,0.19308,0.33333499999999999,0.403503,0.33674799999999999,0.26296999999999998,0.33609,,0.24801000000000001,0.14363999999999999,0.2361
03/22/23 03:00,0.21895500000000001,0.28132600000000002,0.25881900000000002,0.466416,0.29350900000000002,0.26900000000000002,0.73899999999999999,0.35299999999999998,0.20100000000000001,0.39300000000000002,0.22700000000000001,0.27900000000000003,0.12185,0.41299999999999998,0.439,0.46600000000000003,0.40699999999999997,,0.26965,0.11083,,0.45707999999999999,0.18584999999999999,0.32153999999999999,0.26563999999999999,0.21768999999999999,0.245,0.34100000000000003,0.256745,0.53900000000000003,0.17704,0.19286,0.26800000000000002,,0.26749000000000001,0.27052999999999999,0.24649499999999999,0.32658799999999999,0.64500000000000002,0.31059999999999999,0.30851000000000001,0.20168,0.38423000000000002,0.22835,0.16189000000000001,0.20346,0.18204000000000001,0.34289500000000001,0.42603600000000003,0.374448,0.25849,0.3301,,0.25361,0.1532,0.2306
03/22/23 04:00,0.21976699999999999,0.29618299999999997,0.25562699999999999,0.51749999999999996,0.304394,0.247,0.77200000000000002,0.35299999999999998,0.219,0.42699999999999999,0.22900000000000001,0.28599999999999998,0.1258,0.437,0.439,0.47199999999999998,0.38600000000000001,,0.27309,0.11086,,0.50707000000000002,0.19954,0.33424999999999999,0.25567000000000001,0.23930999999999999,0.26300000000000001,0.309,0.27449400000000002,0.58899999999999997,0.18604000000000001,0.19913,0.24299999999999999,,0.2394,0.36484,0.25477,0.35688700000000001,0.66300000000000003,0.34266999999999997,0.31656000000000001,0.22101000000000001,0.43564000000000003,0.22527,0.17263000000000001,0.21310000000000001,0.19314999999999999,0.32572699999999999,0.49145699999999998,0.345806,0.25775999999999999,0.32446000000000003,,0.24439,0.18529000000000001,0.26318999999999998
03/22/23 05:00,0.23804900000000001,0.29833300000000001,0.261098,0.57189100000000004,0.29260700000000001,0.28299999999999997,0.50700000000000001,0.38500000000000001,0.218,0.49099999999999999,0.23699999999999999,0.26700000000000002,0.12975,0.39900000000000002,0.41,0.439,0.40799999999999997,,0.30237999999999998,0.10185,,0.51687000000000005,0.18604000000000001,0.35353000000000001,0.26717999999999997,0.24573,0.32,0.33900000000000002,0.29924299999999998,0.60599999999999998,0.19914000000000001,0.2092,0.28399999999999997,,0.37619999999999998,0.32691999999999999,0.26586500000000002,0.43524200000000002,0.66800000000000004,0.34277999999999997,0.34454000000000001,0.20813999999999999,0.41177999999999998,0.20008000000000001,0.17415,0.22344,0.25105,0.34463500000000002,0.428759,0.299261,0.25516,0.32790999999999998,,0.26447999999999999,0.19905,0.23637
03/22/23 06:00,0.25731500000000002,0.37664199999999998,0.26404499999999997,0.63502400000000003,0.30486099999999999,0.29799999999999999,0.47299999999999998,0.46600000000000003,0.38100000000000001,0.85799999999999998,0.25800000000000001,0.28899999999999998,0.16769999999999999,0.436,0.58699999999999997,0.70499999999999996,0.48199999999999998,,0.39695999999999998,0.11934,,0.90829000000000004,0.31036000000000002,0.44085999999999997,0.30948999999999999,0.29942000000000002,0.433,0.40100000000000002,0.34299299999999999,0.71,0.23705000000000001,0.25821,0.34200000000000003,,0.41735,0.40699999999999997,0.28879199999999999,0.424238,0.75800000000000001,0.38627,0.41161999999999999,0.22403000000000001,0.38797999999999999,0.21046000000000001,0.2195,0.22855,0.25435000000000002,0.42172700000000002,0.43071100000000001,0.39245999999999998,0.34040999999999999,0.36571999999999999,,0.30201,0.26605000000000001,0.22661000000000001
03/22/23 07:00,0.31124499999999999,0.87672499999999998,0.32713399999999998,0.785057,0.38161099999999998,0.47699999999999998,0.52700000000000002,0.68100000000000005,0.41599999999999998,1.0920000000000001,0.32700000000000001,0.38,0.44864999999999999,0.51,1.069,1.2010000000000001,0.66600000000000004,,0.37180999999999997,0.15948999999999999,,1.3206899999999999,0.57611000000000001,0.72516000000000003,0.26119999999999999,0.37797999999999998,0.36699999999999999,0.60299999999999998,0.33874199999999999,0.82099999999999995,0.30187999999999998,0.37952000000000002,0.45400000000000001,,0.68972999999999995,0.53281000000000001,0.30862899999999999,0.37265599999999999,0.88300000000000001,0.31183,0.78485000000000005,0.29654999999999998,0.42605999999999999,0.26540000000000002,0.50641999999999998,0.28755999999999998,0.40506999999999999,0.48292600000000002,0.47014499999999998,0.51779500000000001,0.41789999999999999,0.42552000000000001,,0.37808999999999998,0.39660000000000001,0.22811999999999999
03/22/23 08:00,0.34617100000000001,0.99866999999999995,0.40614800000000001,0.98846999999999996,0.39185500000000001,0.45800000000000002,0.433,0.59199999999999997,0.435,0.89500000000000002,0.30399999999999999,0.58199999999999996,0.48459999999999998,1.2350000000000001,1.5429999999999999,1.3320000000000001,0.71099999999999997,,0.68389999999999995,0.16549,,1.3264400000000001,0.53613999999999995,0.65590000000000004,0.33857999999999999,0.41066000000000003,0.39800000000000002,0.68300000000000005,0.36649100000000001,0.68700000000000006,0.33639999999999998,0.43773000000000001,0.47399999999999998,,1.19371,0.46794000000000002,0.30804900000000002,0.37934299999999999,0.873,0.38441999999999998,1.1251,0.35404999999999998,0.49606,0.48531999999999997,0.45417999999999997,0.34764,0.51458999999999999,0.43914900000000001,0.53180799999999995,0.41203800000000002,0.49378,0.43891000000000002,,0.61934999999999996,0.36097000000000001,0.27911999999999998
03/22/23 09:00,0.301508,1.1072,0.55921699999999996,0.97392000000000001,0.495388,0.42499999999999999,0.36099999999999999,0.73199999999999998,0.44,1.446,0.26400000000000001,0.46800000000000003,0.44655,1.544,1.5629999999999999,0.998,0.97699999999999998,,0.90222000000000002,0.12125,,1.24255,0.6038,0.51380999999999999,0.35236000000000001,0.41882999999999998,0.434,0.56899999999999995,0.36824000000000001,0.73399999999999999,0.33698,0.37930000000000003,0.372,,1.36225,0.49275000000000002,0.30968299999999999,0.40476299999999998,0.83099999999999996,0.34388000000000002,0.75944999999999996,0.37998999999999999,0.39739000000000002,0.40944000000000003,0.42827999999999999,0.4027,0.51490999999999998,0.45727099999999998,0.50866999999999996,0.52634000000000003,0.52910999999999997,0.43774000000000002,,0.66644000000000003,0.23028999999999999,0.27804000000000001
